Iteration,labels,realization
957,[1.       3.407902],0
958,[1.       3.562321],0
959,[ 1.         -0.52913415],0
960,[1.        3.3136947],0
961,[1.        3.7260818],0
962,[ 1.        -0.5274751],0
963,[ 1.        -0.5312674],0
964,[1.       4.278974],0
965,[1.        3.3689604],0
966,[1.        3.2966614],0
967,[ 1.        -0.5332578],0
968,[1.        3.5187232],0
969,[1.        3.2547803],0
970,[1.       3.518577],0
971,[1.        3.2729688],0
972,[1.        3.0483012],0
973,[ 1.        -0.5273577],0
974,[1.        3.6639307],0
975,[ 1.        -0.5294985],0
976,[1.        3.2470596],0
977,[1.        3.0013738],0
978,[ 1.         -0.52903485],0
979,[ 1.        -0.5350598],0
980,[1.       3.804991],0
981,[1.        3.2891588],0
982,[ 1.         -0.52984065],0
983,[1.        3.2049103],0
984,[1.        3.1963434],0
985,[1.        3.4584486],0
986,[ 1.        -0.5411193],0
987,[1.        3.3474536],0
988,[1.        3.0764697],0
989,[ 1.        -0.5452448],0
990,[1.       3.022533],0
991,[ 1.         -0.54594946],0
992,[1.        3.4304116],0
993,[ 1.        -0.5514913],0
994,[1.        3.3818648],0
995,[1.        3.6127584],0
996,[1.       3.246594],0
997,[1.        3.0765374],0
998,[ 1.         -0.55028903],0
999,[1.        3.1048572],0
