Iteration,labels,realization
7370,[ 1.         -0.46822304],0
7371,[1.         0.42978686],0
7372,[ 1.        -0.1855717],0
7373,[1.        1.4164786],0
7374,[ 1.         -0.11327803],0
7375,[1.         0.08811689],0
7376,[1.        0.9350618],0
7377,[ 1.        -0.8190448],0
7378,[1.        0.3118823],0
7379,[ 1.        -1.7325898],0
7380,[ 1.        -1.1206377],0
7381,[1.        1.3724743],0
7382,[1.         0.03993006],0
7383,[ 1.         -0.35954297],0
7384,[ 1.         -0.28609034],0
7385,[ 1.        -0.0651203],0
7386,[ 1.        -0.6157602],0
7387,[1.         0.42678392],0
7388,[ 1.        -0.6858603],0
7389,[1.         0.52983737],0
7390,[1.        0.5561435],0
7391,[ 1.        -0.5101158],0
7392,[ 1.        -1.3623986],0
7393,[ 1.        -1.5843381],0
7394,[ 1.         -0.20176756],0
7395,[1.         0.30511776],0
7396,[1.        0.5561435],0
7397,[1.         0.15565398],0
7398,[1.         0.86443263],0
7399,[1.      0.52361],0
7400,[1.        0.5822487],0
7401,[1.        1.5346667],0
7402,[1.       1.264804],0
7403,[1.         0.56897086],0
7404,[1.        1.2656683],0
7405,[ 1.        -1.1742058],0
7406,[ 1.       -3.488643],0
7407,[1.         0.48262772],0
7408,[1.         0.08336086],0
7409,[1.         0.11263553],0
7410,[ 1.        -1.4038247],0
7411,[1.        1.2002109],0
7412,[ 1.        -0.5862215],0
7413,[ 1.         -0.44449082],0
7414,[1.       0.891792],0
7415,[1.        2.0241857],0
7416,[ 1.         -0.41381258],0
7417,[ 1.         -0.98259854],0
7418,[ 1.         -0.90027237],0
7419,[1.        0.6030616],0
7420,[1.        1.2821741],0
7421,[1.        0.9261869],0
7422,[ 1.         -0.55886143],0
7423,[ 1.        -0.9078458],0
7424,[1.         0.01607155],0
7425,[ 1.         -0.91700095],0
7426,[1.        1.7113576],0
7427,[ 1.         -0.05217848],0
7428,[ 1.         -0.16901033],0
7429,[ 1.         -0.45446962],0
7430,[1.         0.12242484],0
7431,[1.        0.7769164],0
7432,[ 1.        -0.2316846],0
7433,[1.        1.2289416],0
7434,[1.         0.90043163],0
7435,[ 1.         -0.31565574],0
7436,[1.         0.16492985],0
7437,[1.        0.2996989],0
7438,[ 1.       -1.085924],0
7439,[1.        0.6324405],0
7440,[ 1.        -1.6511605],0
7441,[ 1.        -1.3327491],0
7442,[ 1.        -0.1909005],0
7443,[ 1.        -0.2261996],0
7444,[1.        0.0921328],0
7445,[ 1.        -2.6222174],0
7446,[ 1.         -0.65226823],0
7447,[1.        0.6034616],0
7448,[ 1.        -1.8888452],0
7449,[1.         0.33467674],0
7450,[1.        0.8904638],0
7451,[1.        1.3193107],0
7452,[ 1.         -0.15853447],0
7453,[ 1.        -2.6037095],0
7454,[1.         0.22198018],0
7455,[ 1.        -1.5668383],0
7456,[1.        1.2333344],0
7457,[1.         0.85652333],0
7458,[1.         0.32213002],0
7459,[ 1.        -0.5900488],0
7460,[1.        0.3698044],0
7461,[ 1.        -2.2867134],0
7462,[ 1.         -0.95388645],0
7463,[1.        1.2224121],0
7464,[1.        0.6459332],0
7465,[1.        0.5079064],0
7466,[ 1.        -0.3534974],0
7467,[ 1.        -0.5786774],0
7468,[ 1.        -0.6964863],0
7469,[1.        1.4827626],0
7470,[1.         0.62154716],0
7471,[1.         0.29963982],0
7472,[1.        0.8389012],0
7473,[ 1.         -0.40236214],0
7474,[1.        1.2367517],0
7475,[ 1.        -1.1376897],0
7476,[1.        0.6845443],0
7477,[1.        1.8525579],0
7478,[ 1.         -0.65061384],0
7479,[1.         0.36513638],0
7480,[1.        1.8887374],0
7481,[1.         0.65214056],0
7482,[1.        1.0034975],0
7483,[1.        1.2782351],0
7484,[1.        0.7408718],0
7485,[ 1.        -2.2663312],0
7486,[1.         0.03641853],0
7487,[ 1.         -0.01853788],0
7488,[1.        1.1884692],0
7489,[1.        0.7527915],0
7490,[ 1.        -0.6960507],0
7491,[ 1.         -0.63321465],0
7492,[ 1.        -0.2411166],0
7493,[ 1.        -2.5153637],0
7494,[1.        3.0663133],0
7495,[1.       1.172013],0
7496,[ 1.        -1.5307878],0
7497,[1.        0.8255242],0
7498,[1.        0.6446386],0
7499,[1.        1.3985814],0
7500,[1.         0.40150705],0
7501,[ 1.         -0.08219134],0
7502,[1.         0.01001766],0
7503,[1.        0.5283347],0
7504,[1.        0.9685513],0
7505,[ 1.        -0.7408653],0
7506,[1.        0.5715849],0
7507,[ 1.        -0.3794235],0
7508,[1.        0.4427913],0
7509,[ 1.        -1.6310532],0
7510,[1.         0.22927837],0
7511,[ 1.         -0.19200648],0
7512,[1.        1.2384155],0
7513,[ 1.        -0.9208674],0
7514,[ 1.         -0.12397079],0
7515,[ 1.        -1.6883878],0
7516,[1.         0.10633624],0
7517,[ 1.         -0.22489019],0
7518,[ 1.         -0.92681587],0
7519,[ 1.        -0.9847198],0
7520,[ 1.         -0.19821516],0
7521,[ 1.        -1.1270916],0
7522,[ 1.        -0.5338011],0
7523,[1.        0.9788669],0
7524,[1.        1.5233396],0
7525,[ 1.         -0.16509934],0
7526,[ 1.       -1.542857],0
7527,[ 1.         -0.04725062],0
7528,[1.       0.076138],0
7529,[1.        1.5233396],0
7530,[1.        2.5903208],0
7531,[ 1.        -1.1296021],0
7532,[1.        0.7478025],0
7533,[1.         0.81922895],0
7534,[1.        0.7488506],0
7535,[1.         0.99904996],0
7536,[ 1.        -1.1413825],0
7537,[ 1.        -0.2559766],0
7538,[1.         0.00452263],0
7539,[ 1.         -0.35804898],0
7540,[1.         0.31966197],0
7541,[1.         0.10806913],0
7542,[ 1.        -0.6051397],0
7543,[ 1.        -1.2568394],0
7544,[ 1.        -0.7781847],0
7545,[ 1.        -0.8660247],0
7546,[ 1.         -0.76214737],0
7547,[1.         0.07273826],0
7548,[ 1.        -0.8660247],0
7549,[1.         0.28565595],0
7550,[ 1.         -0.83117956],0
7551,[ 1.        -0.5483689],0
7552,[1.         0.15638296],0
7553,[ 1.         -0.06484661],0
7554,[1.       0.754956],0
7555,[1.         0.06859893],0
7556,[ 1.        -0.3156997],0
7557,[ 1.        -0.9878296],0
7558,[1.        1.4739653],0
7559,[1.        0.5444675],0
7560,[1.         0.13195552],0
7561,[ 1.         -0.26691344],0
7562,[1.         0.13214602],0
7563,[ 1.         -0.47713166],0
7564,[ 1.        -0.8589479],0
7565,[1.        1.3990462],0
7566,[ 1.        -2.3151817],0
7567,[ 1.         -0.20547421],0
7568,[1.        1.3611069],0
7569,[ 1.         -0.03638101],0
7570,[ 1.         -0.23378642],0
7571,[1.        2.0885384],0
7572,[1.        1.1146903],0
7573,[ 1.        -0.7132742],0
7574,[ 1.        -1.6003134],0
7575,[ 1.         -0.30381554],0
7576,[ 1.         -0.58227044],0
7577,[ 1.         -0.15683837],0
7578,[1.        0.3646803],0
7579,[ 1.        -1.2529768],0
7580,[1.         0.47401476],0
7581,[ 1.        -0.9999287],0
7582,[1.       1.480606],0
7583,[1.        0.8413567],0
7584,[1.        1.1740966],0
7585,[1.        0.3824201],0
7586,[ 1.        -0.7584323],0
7587,[1.         0.12499149],0
7588,[ 1.        -1.0716045],0
7589,[1.        0.8546481],0
7590,[ 1.        -1.9171094],0
7591,[1.        0.5402983],0
7592,[ 1.        -1.1958098],0
7593,[1.       2.342673],0
7594,[ 1.         -0.11144374],0
7595,[1.        1.4008088],0
7596,[1.       0.544366],0
7597,[ 1.        -0.6741105],0
7598,[1.         0.18892516],0
7599,[1.         0.75601137],0
7600,[1.        0.4646222],0
7601,[1.        1.9393169],0
7602,[ 1.        -0.5819175],0
7603,[1.         0.35080948],0
7604,[1.        1.7340441],0
7605,[ 1.         -0.34549117],0
7606,[1.       1.454218],0
7607,[ 1.        -1.5824876],0
7608,[ 1.         -0.51282775],0
7609,[1.         0.43655744],0
7610,[1.        0.7078976],0
7611,[1.        0.7321974],0
7612,[ 1.        -0.7527524],0
7613,[ 1.        -1.2660348],0
7614,[1.        1.0324599],0
7615,[ 1.         -0.03361319],0
7616,[ 1.         -0.15436976],0
7617,[ 1.        -0.9489965],0
7618,[ 1.         -0.01122688],0
7619,[1.         0.59819305],0
7620,[ 1.         -0.21899246],0
7621,[ 1.        -0.5171786],0
7622,[ 1.         -0.74050754],0
7623,[ 1.        -0.1161707],0
7624,[1.         0.58934957],0
7625,[ 1.        -1.2905766],0
7626,[1.        0.7545909],0
7627,[1.         0.37458956],0
7628,[1.         0.10798468],0
7629,[1.         0.64028275],0
7630,[1.         0.17522696],0
7631,[1.         0.43667215],0
7632,[1.         0.24544612],0
7633,[ 1.        -1.2074157],0
7634,[ 1.        -0.6695315],0
7635,[1.         0.56441814],0
7636,[ 1.         -0.16817713],0
7637,[ 1.        -0.5226443],0
7638,[ 1.        -2.2109666],0
7639,[1.        1.1556715],0
7640,[1.         0.03271163],0
7641,[ 1.       -2.282994],0
7642,[1.        0.4114551],0
7643,[ 1.        -1.5676475],0
7644,[ 1.         -0.06811088],0
7645,[ 1.         -0.13400836],0
7646,[ 1.        -1.2409992],0
7647,[ 1.        -1.3567243],0
7648,[1.        0.7088312],0
7649,[ 1.         -0.25811753],0
7650,[ 1.        -0.6010327],0
7651,[1.         0.11190813],0
7652,[1.         0.61320114],0
7653,[1.        0.9878469],0
7654,[1.        1.5921713],0
7655,[ 1.        -0.8017137],0
7656,[ 1.        -2.4607651],0
7657,[1.         0.14459252],0
7658,[1.         0.43874523],0
7659,[1.        0.9290953],0
7660,[ 1.         -0.09297411],0
7661,[1.        0.6282522],0
7662,[ 1.        -3.2054443],0
7663,[ 1.        -1.0852532],0
7664,[1.         0.43782553],0
7665,[1.        1.1062683],0
7666,[1.        2.3104246],0
7667,[ 1.        -1.0040056],0
7668,[ 1.         -0.89437777],0
7669,[1.        1.1378865],0
7670,[ 1.         -0.74036765],0
7671,[1.         0.57894504],0
7672,[ 1.        -0.3534026],0
7673,[ 1.         -0.91867507],0
7674,[ 1.         -0.47835281],0
7675,[ 1.         -0.04932203],0
7676,[1.         0.28479543],0
7677,[1.        0.4566898],0
7678,[ 1.        -1.9808066],0
7679,[ 1.         -0.12272395],0
7680,[1.         0.65787435],0
7681,[1.        0.6867517],0
7682,[1.         0.97039753],0
7683,[1.        1.1840371],0
7684,[ 1.        -0.0650116],0
7685,[1.        0.7993085],0
7686,[1.        1.6430538],0
7687,[1.        1.1169612],0
7688,[1.        1.7478632],0
7689,[ 1.        -2.1279361],0
7690,[ 1.       -0.528304],0
7691,[ 1.        -1.6588246],0
7692,[ 1.        -0.6949836],0
7693,[ 1.         -0.10185809],0
7694,[ 1.        -1.4737709],0
7695,[ 1.        -0.1881901],0
7696,[1.         0.33881545],0
7697,[1.        0.4486958],0
7698,[1.         0.40951702],0
7699,[ 1.         -0.53301835],0
7700,[ 1.         -0.27743852],0
7701,[1.        1.7973902],0
7702,[ 1.        -0.2999575],0
7703,[1.        1.9064878],0
7704,[1.        1.2491369],0
7705,[1.        1.1877096],0
7706,[ 1.         -0.33697277],0
7707,[ 1.        -0.7160999],0
7708,[1.        0.3797898],0
7709,[ 1.       -2.318599],0
7710,[ 1.        -1.9354376],0
7711,[1.        0.0221583],0
7712,[ 1.        -0.5925942],0
7713,[1.        0.3238149],0
7714,[ 1.         -0.01720944],0
7715,[ 1.         -0.43487796],0
7716,[1.        0.5829352],0
7717,[1.        0.8042135],0
7718,[ 1.        -1.1361307],0
7719,[ 1.        -1.0074251],0
7720,[1.         0.21159971],0
7721,[1.       0.682955],0
7722,[ 1.        -0.8938572],0
7723,[ 1.        -1.1277292],0
7724,[ 1.         -0.50642836],0
7725,[ 1.        -1.5883995],0
7726,[ 1.        -1.8512424],0
7727,[ 1.       -2.245096],0
7728,[1.         0.51352704],0
7729,[1.         0.34004295],0
7730,[1.        1.8212057],0
7731,[1.        1.3006443],0
7732,[ 1.        -0.5276904],0
7733,[ 1.         -0.08582126],0
7734,[ 1.         -0.62248313],0
7735,[ 1.         -0.76587176],0
7736,[ 1.         -0.08315742],0
7737,[1.        1.0963987],0
7738,[1.         0.08827619],0
7739,[1.        1.4034913],0
7740,[ 1.         -0.79423887],0
7741,[1.        0.3378428],0
7742,[ 1.       -1.243557],0
7743,[1.        2.0722537],0
7744,[ 1.         -0.42276588],0
7745,[1.         0.35678905],0
7746,[ 1.        -0.4998051],0
7747,[1.         0.05891082],0
7748,[ 1.        -0.9744366],0
7749,[ 1.         -0.05758109],0
7750,[1.        0.8989098],0
7751,[1.        0.6704787],0
7752,[ 1.         -0.74247247],0
7753,[ 1.        -0.0023728],0
7754,[ 1.        -0.3286724],0
7755,[ 1.         -0.00397445],0
7756,[ 1.         -0.00159798],0
7757,[1.        1.4715611],0
7758,[ 1.        -1.3690678],0
7759,[ 1.         -0.02314927],0
7760,[ 1.         -0.38895038],0
7761,[ 1.        -0.2563811],0
7762,[ 1.         -0.08397632],0
7763,[ 1.         -0.48583183],0
7764,[1.        0.4372915],0
7765,[ 1.         -0.88203937],0
7766,[1.         0.76467854],0
7767,[ 1.         -0.27604228],0
7768,[1.        0.4372915],0
7769,[ 1.        -0.5201245],0
7770,[ 1.         -0.38626418],0
7771,[ 1.        -0.4899064],0
7772,[1.         0.48726755],0
7773,[1.        1.5505124],0
7774,[1.         0.03265602],0
7775,[ 1.        -0.7329979],0
7776,[ 1.         -0.78645927],0
7777,[ 1.        -1.7324612],0
7778,[1.        0.8599662],0
7779,[ 1.         -0.28838813],0
7780,[ 1.        -1.3089802],0
7781,[1.        0.5992408],0
7782,[1.        0.5323216],0
7783,[1.         0.06760966],0
7784,[ 1.      -1.17718],0
7785,[1.        0.8893703],0
7786,[ 1.         -0.03200651],0
7787,[1.        1.4365399],0
7788,[1.         0.69519985],0
7789,[1.         0.18945417],0
7790,[1.       1.409594],0
7791,[ 1.         -0.00236264],0
7792,[1.        1.0781529],0
7793,[1.         0.36516228],0
7794,[ 1.       -0.777507],0
7795,[1.        1.3455206],0
7796,[1.         0.34577775],0
7797,[1.        2.2270534],0
7798,[1.         0.30917367],0
7799,[ 1.         -0.70423937],0
7800,[ 1.        -0.1954662],0
7801,[1.        1.2724686],0
7802,[ 1.         -0.64793617],0
7803,[1.         0.75934434],0
7804,[1.       0.357879],0
7805,[1.         0.28758317],0
7806,[1.         0.19041318],0
7807,[ 1.        -0.4293548],0
7808,[ 1.       -0.574758],0
7809,[ 1.         -0.37696588],0
7810,[1.        1.3538866],0
7811,[1.        0.3758867],0
7812,[1.        0.5050573],0
7813,[1.         0.14303946],0
7814,[1.         0.02471595],0
7815,[1.        0.3758867],0
7816,[1.       0.316887],0
7817,[1.         0.11158972],0
7818,[1.        1.3235778],0
7819,[ 1.        -0.5894742],0
7820,[ 1.        -0.7556335],0
7821,[ 1.        -0.3684745],0
7822,[1.        1.0618472],0
7823,[ 1.        -1.5719101],0
7824,[ 1.        -0.6476679],0
7825,[ 1.        -1.8884627],0
7826,[ 1.         -0.21726106],0
7827,[ 1.         -0.17074408],0
7828,[ 1.       -0.562958],0
7829,[1.        1.4095675],0
7830,[ 1.         -0.67837363],0
7831,[1.         0.16176955],0
7832,[ 1.         -0.77123916],0
7833,[1.        1.2283689],0
7834,[1.         0.11577436],0
7835,[ 1.        -1.0915631],0
7836,[1.         0.60770375],0
7837,[1.        0.5198708],0
7838,[ 1.         -0.43210456],0
7839,[1.        0.8073717],0
7840,[1.         0.39500973],0
7841,[1.         0.64866894],0
7842,[1.         0.15753464],0
7843,[1.        1.5906405],0
7844,[1.        1.7434573],0
7845,[ 1.       -1.994348],0
7846,[1.         0.22026786],0
7847,[1.        1.1527243],0
7848,[1.         0.36928582],0
7849,[ 1.        -0.6924342],0
7850,[ 1.        -1.0665816],0
7851,[1.        0.9791419],0
7852,[1.        0.7809777],0
7853,[ 1.         -0.99279773],0
7854,[ 1.         -0.20144767],0
7855,[1.         0.20777634],0
7856,[ 1.        -2.8202436],0
7857,[1.        0.4956226],0
7858,[1.         0.25419775],0
7859,[ 1.         -0.18822601],0
7860,[1.         0.15320879],0
7861,[ 1.         -0.43395424],0
7862,[1.        0.8704328],0
7863,[1.         0.35057652],0
7864,[ 1.         -0.92410773],0
7865,[1.       0.777988],0
7866,[1.        2.0650158],0
7867,[1.         0.12001159],0
7868,[ 1.        -1.0859057],0
7869,[ 1.         -0.19482604],0
7870,[ 1.        -0.5708875],0
7871,[1.         0.93690574],0
7872,[1.        1.4437557],0
7873,[ 1.        -1.1543037],0
7874,[ 1.         -0.71057796],0
7875,[1.        0.1553077],0
7876,[ 1.        -2.4668512],0
7877,[ 1.        -0.4711092],0
7878,[ 1.        -0.7504802],0
7879,[ 1.         -0.36386207],0
7880,[ 1.        -0.6793862],0
7881,[ 1.         -0.27258092],0
7882,[1.        0.5248061],0
7883,[1.        0.3721085],0
7884,[ 1.         -0.00810383],0
7885,[1.         0.03623404],0
7886,[ 1.        -0.1312796],0
7887,[1.         0.80707574],0
7888,[1.       0.257557],0
7889,[ 1.         -0.35911998],0
7890,[ 1.        -0.7087848],0
7891,[1.       1.589588],0
7892,[ 1.        -1.0827448],0
7893,[1.        1.2551734],0
7894,[1.        0.4641928],0
7895,[1.        1.4410237],0
7896,[ 1.        -0.6093278],0
7897,[ 1.         -0.14977677],0
7898,[ 1.         -0.37672463],0
7899,[1.        1.5312164],0
7900,[1.        0.9538767],0
7901,[ 1.         -0.29370955],0
7902,[ 1.        -0.9218706],0
7903,[1.         0.20019835],0
7904,[1.        0.6409997],0
7905,[1.        0.5669355],0
7906,[1.        1.7000017],0
7907,[1.        1.4999169],0
7908,[1.         0.05690631],0
7909,[1.        1.9056166],0
7910,[1.         0.18003178],0
7911,[ 1.        -0.4795489],0
7912,[1.         0.36966237],0
7913,[ 1.         -0.28428623],0
7914,[1.        1.1411792],0
7915,[ 1.        -0.8131479],0
7916,[1.        1.5670692],0
7917,[1.         0.01759661],0
7918,[ 1.       -3.118804],0
7919,[ 1.         -0.63886154],0
7920,[ 1.       -1.886341],0
7921,[1.         0.15213042],0
7922,[ 1.       -1.257033],0
7923,[1.        1.1040037],0
7924,[ 1.         -0.20401745],0
7925,[ 1.        -1.5757053],0
7926,[1.        2.0522332],0
7927,[1.        0.0060218],0
7928,[1.        1.2858224],0
7929,[ 1.        -1.0204465],0
7930,[ 1.         -0.06588001],0
7931,[ 1.        -1.7611101],0
7932,[ 1.       -0.242511],0
7933,[ 1.        -1.0434898],0
7934,[1.        0.5385185],0
7935,[ 1.        -1.3105712],0
7936,[ 1.        -1.4614158],0
7937,[1.         0.85949016],0
7938,[1.        0.6686336],0
7939,[ 1.         -0.05384191],0
7940,[1.        1.2405723],0
7941,[ 1.        -0.5960026],0
7942,[ 1.       -1.027866],0
7943,[ 1.        -1.3643657],0
7944,[ 1.        -1.2562261],0
7945,[1.         0.09067478],0
7946,[ 1.        -0.7235352],0
7947,[1.        0.0351971],0
7948,[1.        1.8628677],0
7949,[ 1.        -0.9018131],0
7950,[1.         0.37386715],0
7951,[ 1.        -1.2253724],0
7952,[1.        0.3161663],0
7953,[1.        1.1937737],0
7954,[1.         0.58065987],0
7955,[1.       1.032213],0
7956,[1.        1.0974594],0
7957,[ 1.         -0.76936734],0
7958,[ 1.         -0.25223613],0
7959,[ 1.         -0.07385778],0
7960,[1.        0.8445175],0
7961,[ 1.        -1.6096407],0
7962,[1.        1.0166711],0
7963,[ 1.        -0.2356389],0
7964,[ 1.         -0.00986123],0
7965,[1.         0.62016445],0
7966,[ 1.         -0.88378054],0
7967,[ 1.        -1.0328904],0
7968,[1.       2.040769],0
7969,[ 1.         -0.42951638],0
7970,[1.        1.1809504],0
7971,[1.        0.6821531],0
7972,[ 1.         -0.75569785],0
7973,[1.        1.5971627],0
7974,[1.        0.7195445],0
7975,[1.         0.23136584],0
7976,[1.        1.6294578],0
7977,[ 1.        -0.4152567],0
7978,[1.         0.09747803],0
7979,[1.         0.14536285],0
7980,[1.       2.145326],0
7981,[1.         0.22235446],0
7982,[1.        1.2093384],0
7983,[1.         0.72344846],0
7984,[ 1.         -0.25478154],0
7985,[1.         0.07207345],0
7986,[ 1.        -0.9991797],0
7987,[1.        1.0665883],0
7988,[ 1.         -0.46250767],0
7989,[ 1.        -1.0337554],0
7990,[1.        0.6118962],0
7991,[ 1.         -0.10951541],0
7992,[1.        0.5742528],0
7993,[ 1.        -0.8523688],0
7994,[ 1.        -0.3575389],0
7995,[ 1.         -0.39100578],0
7996,[ 1.         -0.05218894],0
7997,[1.         0.94560224],0
7998,[ 1.         -0.77537143],0
7999,[1.        0.4699037],0
8000,[ 1.        -0.7079174],0
8001,[ 1.        -1.5171734],0
8002,[ 1.        -1.0310913],0
8003,[ 1.        -0.9023661],0
8004,[ 1.        -0.2391664],0
8005,[1.         0.32610345],0
8006,[ 1.         -0.15876263],0
8007,[ 1.         -0.89486724],0
8008,[1.         0.07108874],0
8009,[1.         0.76008373],0
8010,[1.         0.34826264],0
8011,[1.         0.72305876],0
8012,[1.        0.8689564],0
8013,[ 1.        -1.0872495],0
8014,[1.       1.784362],0
8015,[1.        0.9178642],0
8016,[1.         0.09316334],0
8017,[ 1.         -0.60822374],0
8018,[1.         0.23857407],0
8019,[1.         0.68230546],0
8020,[ 1.        -1.1634508],0
8021,[ 1.        -2.4607959],0
8022,[ 1.        -1.1015154],0
8023,[ 1.        -0.9393312],0
8024,[1.         0.20959403],0
8025,[ 1.        -2.5330853],0
8026,[1.         0.38288823],0
8027,[1.         0.32478023],0
8028,[ 1.         -0.33069476],0
8029,[ 1.        -1.1099634],0
8030,[ 1.         -0.71646136],0
8031,[1.        1.6742359],0
8032,[1.        1.5449631],0
8033,[1.         0.16185464],0
8034,[ 1.        -0.5664301],0
8035,[1.         0.70728993],0
8036,[1.        0.6127724],0
8037,[ 1.         -0.01156008],0
8038,[ 1.        -1.6479977],0
8039,[ 1.         -0.18250974],0
8040,[1.        1.1582543],0
8041,[1.       1.223885],0
8042,[ 1.         -0.17732698],0
8043,[ 1.        -2.0971527],0
8044,[ 1.         -0.54158837],0
8045,[1.        1.4115447],0
8046,[ 1.         -0.22895643],0
8047,[1.        1.1195354],0
8048,[ 1.         -0.62068635],0
8049,[1.         0.57905775],0
8050,[ 1.         -0.22648625],0
8051,[1.        1.8811431],0
8052,[ 1.        -0.2782019],0
8053,[ 1.        -0.2041163],0
8054,[1.        0.9728322],0
8055,[1.         0.40246633],0
8056,[ 1.        -2.3197865],0
8057,[1.        0.7071257],0
8058,[ 1.         -0.53285515],0
8059,[ 1.       -1.014056],0
8060,[1.        0.8216957],0
8061,[1.         0.83715856],0
8062,[1.         0.66709524],0
8063,[1.        0.0037484],0
8064,[ 1.        -0.4265595],0
8065,[1.         0.18832015],0
8066,[ 1.         -0.12185661],0
8067,[1.        0.7969438],0
8068,[1.        0.4189811],0
8069,[1.        0.5071824],0
8070,[ 1.        -0.7681495],0
8071,[1.         0.00187812],0
8072,[ 1.        -0.9250108],0
8073,[1.        1.0234869],0
8074,[ 1.        -0.9317674],0
8075,[1.        1.1497436],0
8076,[1.        0.0763316],0
8077,[ 1.      -1.49322],0
8078,[ 1.         -0.21779314],0
8079,[ 1.       -2.917085],0
8080,[ 1.        -0.5715727],0
8081,[ 1.         -0.34506044],0
8082,[1.       2.034142],0
8083,[ 1.        -0.8433249],0
8084,[ 1.         -0.34669098],0
8085,[ 1.       -0.898714],0
8086,[ 1.         -0.48524883],0
8087,[ 1.         -0.66316503],0
8088,[ 1.         -0.38456187],0
8089,[1.        1.1320195],0
8090,[ 1.        -1.5211868],0
8091,[1.         0.20326804],0
8092,[1.        1.0643007],0
8093,[1.        2.3752751],0
8094,[1.         0.92441016],0
8095,[ 1.        -0.6359227],0
8096,[ 1.         -0.13047127],0
8097,[ 1.        -0.2082922],0
8098,[1.        0.1323519],0
8099,[1.        1.0100887],0
8100,[ 1.        -0.8507945],0
8101,[1.        3.5115182],0
8102,[1.         0.27476808],0
8103,[ 1.       -1.802547],0
8104,[1.         0.08937927],0
8105,[ 1.       -1.250104],0
8106,[ 1.        -1.3559079],0
8107,[1.       0.952604],0
8108,[1.         0.61875695],0
8109,[1.        0.3090417],0
8110,[ 1.        -0.2698885],0
8111,[ 1.       -1.184447],0
8112,[ 1.         -0.03753402],0
8113,[ 1.        -0.6335188],0
8114,[ 1.         -0.08907191],0
8115,[1.        0.9190551],0
8116,[1.        0.3058895],0
8117,[ 1.         -0.49208468],0
8118,[1.        1.2731255],0
8119,[ 1.        -1.1441898],0
8120,[ 1.        -1.2347732],0
8121,[ 1.        -2.2166271],0
8122,[1.         0.91305447],0
8123,[ 1.        -0.7463033],0
8124,[ 1.         -0.47085077],0
8125,[1.        1.4974653],0
8126,[ 1.         -0.15032466],0
8127,[1.        1.0645813],0
8128,[1.        1.0709047],0
8129,[1.         0.01628313],0
8130,[1.        1.2996312],0
8131,[1.        0.7964825],0
8132,[ 1.         -0.24151592],0
8133,[ 1.         -0.44780985],0
8134,[1.         0.18089922],0
8135,[1.        0.7191829],0
8136,[ 1.         -0.58158344],0
8137,[1.         0.37344325],0
8138,[1.        0.8134963],0
8139,[ 1.         -0.01285941],0
8140,[1.        1.8240514],0
8141,[1.         0.71072215],0
8142,[1.         0.71072215],0
8143,[ 1.        -1.0480592],0
8144,[1.       2.099794],0
8145,[1.       2.099794],0
8146,[1.         0.45081237],0
8147,[ 1.        -0.6328492],0
8148,[1.         0.29399428],0
8149,[1.      1.33554],0
8150,[ 1.         -0.06231054],0
8151,[1.        0.5755144],0
8152,[1.        1.7690148],0
8153,[1.        1.8174747],0
8154,[ 1.        -1.1168551],0
8155,[1.         0.65782577],0
8156,[1.         0.24677606],0
8157,[1.         0.17406493],0
8158,[1.        1.5771197],0
8159,[ 1.        -0.8254917],0
8160,[ 1.         -0.60788435],0
8161,[1.        1.5998765],0
8162,[ 1.        -1.5234287],0
8163,[ 1.       -1.395912],0
8164,[1.       1.449956],0
8165,[ 1.        -0.9752151],0
8166,[1.        0.4091862],0
8167,[ 1.        -0.9814264],0
8168,[1.         0.40434277],0
8169,[ 1.         -0.47788852],0
8170,[ 1.         -0.28359154],0
8171,[ 1.         -0.65658736],0
8172,[ 1.        -1.1321995],0
8173,[ 1.        -1.6708626],0
8174,[1.        0.7181686],0
8175,[ 1.         -0.08324616],0
8176,[1.        1.0254594],0
8177,[ 1.        -1.0220015],0
8178,[1.        0.8190007],0
8179,[ 1.         -0.15341698],0
8180,[ 1.       -1.203053],0
8181,[1.       1.231216],0
8182,[ 1.         -0.32610396],0
8183,[ 1.         -0.29708162],0
8184,[ 1.         -0.77736473],0
8185,[ 1.        -0.5261232],0
8186,[ 1.        -0.7104469],0
8187,[ 1.         -0.07546839],0
8188,[ 1.       -1.462828],0
8189,[1.         0.37139347],0
8190,[ 1.         -0.02800299],0
8191,[ 1.       -1.006356],0
8192,[ 1.         -0.93220556],0
8193,[1.         0.13804229],0
8194,[1.        0.6716352],0
8195,[1.        1.4833037],0
8196,[ 1.        -0.9977728],0
8197,[1.         0.38127333],0
8198,[1.         0.99823916],0
8199,[ 1.         -0.24235007],0
8200,[ 1.        -1.2361373],0
8201,[1.         0.40681458],0
8202,[1.        1.2824713],0
8203,[1.       0.285956],0
8204,[1.        0.3569865],0
8205,[ 1.        -0.9902478],0
8206,[1.        0.4640451],0
8207,[1.         0.24346553],0
8208,[1.        3.1764724],0
8209,[ 1.        -2.0275245],0
8210,[1.         0.04162244],0
8211,[ 1.         -0.15003695],0
8212,[1.         0.41434047],0
8213,[ 1.        -2.3554192],0
8214,[ 1.        -1.4826223],0
8215,[1.        0.5771228],0
8216,[ 1.       -2.281245],0
8217,[1.        0.8420168],0
8218,[1.        1.4294494],0
8219,[ 1.         -0.13210396],0
8220,[1.        0.5452797],0
8221,[ 1.        -1.3164926],0
